rows,columns,rewards,score,garden
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104493
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104494
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104495
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104496
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104497
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104498
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104499
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104500
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104501
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104502
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104503
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104504
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104505
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104506
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104507
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104508
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104509
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104510
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104511
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104512
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104513
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104514
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104515
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104516
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104517
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104518
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104519
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104520
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104521
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104522
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104523
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104524
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104525
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104526
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104527
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104528
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104529
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104530
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104531
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104532
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104533
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104534
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104536
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104537
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104538
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104539
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104540
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104541
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104542
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104544
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104545
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104546
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104547
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104548
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104549
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104550
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104552
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104553
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104554
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104555
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104556
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104557
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104558
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104560
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104561
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104562
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104563
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104564
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104565
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104566
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104567
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104568
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104569
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104570
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104571
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104572
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104573
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104574
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310104575
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108544
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108545
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108546
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108547
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108548
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108549
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108550
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108552
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108553
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108554
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108555
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108556
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108557
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108558
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108560
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108561
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108562
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108563
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108564
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108565
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108566
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108567
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108568
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108569
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108570
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108571
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108572
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108573
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108574
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108575
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108576
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108577
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108578
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108579
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108580
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108581
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108582
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108583
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108584
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108585
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108586
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108587
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108588
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108589
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108590
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108591
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108592
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108593
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108594
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108595
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108596
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108597
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108598
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108600
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108601
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108602
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108603
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108604
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108605
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108606
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108607
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108608
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108609
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108610
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108611
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108612
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108613
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108614
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108615
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108616
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108617
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108618
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108619
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108620
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108621
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108622
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108623
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108624
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108625
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108626
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108627
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108628
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108629
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108630
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108631
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108632
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108633
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108634
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108635
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108636
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108637
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108638
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108639
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108640
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108641
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108642
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108643
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108644
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108645
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108646
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108647
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108648
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108649
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108650
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108651
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108652
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108653
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108654
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108655
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108656
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108657
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108658
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108659
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108660
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108661
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108662
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108663
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108664
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108665
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108666
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108667
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108668
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108669
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108670
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310108671
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116800
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116801
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116802
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116803
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116804
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116805
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116806
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116807
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116808
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116809
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116810
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116811
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116812
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116813
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116814
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116815
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116816
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116817
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116818
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116819
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116820
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116821
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116822
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116823
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116824
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116825
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116826
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116827
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116828
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116829
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116830
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116831
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116832
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116833
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116834
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116835
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116836
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116837
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116838
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116839
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116840
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116841
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116842
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116843
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116844
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116845
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116846
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116847
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116848
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116849
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116850
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116851
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116852
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116853
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116854
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116855
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116856
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116857
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116858
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116859
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116860
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116861
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116862
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310116863
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120590
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120591
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120606
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120607
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120622
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120623
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120638
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120639
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120654
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120655
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120670
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120671
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120686
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120687
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120702
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310120703
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124686
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124687
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124702
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124703
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124718
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124719
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124734
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124735
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124750
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124751
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124766
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124767
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124782
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124783
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124798
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124799
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124871
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124879
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124887
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124895
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124903
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124911
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124919
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310124927
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147520
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147521
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147522
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147523
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147524
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147525
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147526
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147527
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147528
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147529
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147530
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147531
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147532
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147533
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147534
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147536
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147537
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147538
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147539
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147540
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147541
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147542
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147544
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147545
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147546
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147547
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147548
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147549
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147550
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147552
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,67310147553
